Accout Number,Property Type,Property Address Street Number,Property Address Street Dir,Property Address Street Name,Property Address Street Suffix,Property Address Unit Number,Location,Design,Quality,Eff Yr Built,Above Grd SF,Basemt Tot SF,Basemt Fin SF,Basemt Unf SF,Garage Type,Garage SF,Est Land SF,Reception No,Distress Sale,Sale Date (Mon-Yr),Sale Price,Time Adjust Sales Price,Market Area,lat,lon
R0071790,Res,2252,,JUNIPER,CT,,BOULDER,2-3 Story,Good,2010,"1,659",864,864,0,Attached,506,"7,908",3767005,No,2020-02-13 00:00:00,"$930,000","$1,342,300",102,40.036781000000005,-105.2669175
R0005326,Res,1245,,KALMIA,AVE,,BOULDER,2-3 Story,Good,2015,"3,740",0,0,0,Attached,483,"11,335",3867354,No,2021-03-10 00:00:00,"$2,050,000","$2,592,700",102,40.0393556,-105.281153
R0608226,Res,1411,,KALMIA,AVE,,BOULDER,2-3 Story,Very Good,2017,"3,313","1,722","1,722",0,Attached,600,"9,218",3839224,No,2020-12-02 00:00:00,"$2,625,000","$3,424,500",102,40.0393686,-105.2791168
R0088964,Res,1560,,KALMIA,AVE,,BOULDER,2-3 Story,Good,1990,"2,198","1,096","1,026",70,Detached,420,"7,092",3888096,No,2021-05-21 00:00:00,"$1,758,000","$2,182,400",102,40.0387871,-105.27782375
R0000801,Res,1620,,KALMIA,AVE,,BOULDER,Ranch,Average,2000,"1,112","1,120","1,008",112,Attached,294,"8,944",3963079,No,2022-05-17 00:00:00,"$1,300,000","$1,293,000",102,40.0390062,-105.2761444304893
R0004143,Res,1800,,KALMIA,AVE,,BOULDER,Ranch,Average,1973,"1,026","1,026",923,103,Attached,324,"8,042",3926800,No,2021-11-05 00:00:00,"$1,091,800","$1,217,500",102,40.0399025,-105.274535
R0006254,Res,2393,,KALMIA,AVE,,BOULDER,2-3 Story,Good,1995,"2,302","1,143","1,143",0,Attached,460,"11,210",3748731,No,2019-11-01 00:00:00,"$1,500,000","$2,195,900",102,40.0395945,-105.26573111549708
R0006242,Res,2593,,KALMIA,AVE,,BOULDER,2-3 Story,Good,1986,"2,498","1,658",415,"1,243",Attached,616,"10,968",3833264,No,2020-11-13 00:00:00,"$1,150,000","$1,516,300",102,40.0396225,-105.26355395723144
R0105150,Res,2363,,KELLER FARM,DR,,BOULDER,2-3 Story,Very Good,2000,"3,404","1,840","1,840",0,Attached,748,"11,852",3760530,No,2020-01-14 00:00:00,"$1,469,000","$2,141,700",102,40.043387,-105.26518875135284
R0106743,Res,2147,,KINCAID,PL,,BOULDER,2-3 Story,Very Good,1995,"2,974","1,252","1,252",0,Attached,602,"7,860",3890633,No,2021-05-28 00:00:00,"$1,500,000","$1,862,100",102,40.0389015,-105.2699725
R0106740,Res,2179,,KINCAID,PL,,BOULDER,2-3 Story,Very Good,2001,"3,369","1,051",945,106,Attached,714,"8,818",3734005,No,2019-08-29 00:00:00,"$1,325,000","$1,951,500",102,40.038884499999995,-105.2692279369222
R0106739,Res,2183,,KINCAID,PL,,BOULDER,2-3 Story,Very Good,2007,"2,697","1,114",874,240,Attached,506,"9,454",3774684,No,2020-03-23 00:00:00,"$1,450,000","$2,071,900",102,40.038835,-105.26886089309826
R0106758,Res,2255,,KINCAID,PL,,BOULDER,2-3 Story,Very Good,2000,"2,127",712,641,71,Attached,380,"8,326",3895837,No,2021-06-24 00:00:00,"$1,515,000","$1,861,900",102,40.038896,-105.267568
R0603898,Res,1330,,KINGWOOD,PL,,BOULDER,2-3 Story,Very Good,2018,"3,383","1,800","1,373",427,Attached,600,"9,925",3923860,No,2021-10-21 00:00:00,"$3,200,000","$3,647,000",102,40.03985327777778,-105.28006988888887
R0000492,Res,3500,,KIRKWOOD,PL,,BOULDER,Split-Level,Good,2011,"3,137",750,0,750,Attached,522,"14,335",3738147,No,2019-09-20 00:00:00,"$1,879,000","$2,761,800",102,40.038352,-105.2718005740456
R0002929,Res,3526,,KIRKWOOD,PL,,BOULDER,Split-Level,Good,1975,"2,811",0,0,0,Attached,350,"8,681",3898135,No,2021-07-06 00:00:00,"$1,165,000","$1,417,500",102,40.0383675,-105.270869
R0004988,Res,3544,,KIRKWOOD,PL,,BOULDER,2-3 Story,Good,2005,"2,770","1,180","1,062",118,Attached,506,"10,000",3934797,No,2021-12-02 00:00:00,"$1,500,000","$1,636,700",102,40.0387385,-105.270568
R0106828,Res,3602,,LARKWOOD,CT,,BOULDER,2-3 Story,Good,1994,"2,325","1,290",0,"1,290",Attached,583,"7,200",3944636,No,2022-02-04 00:00:00,"$1,497,700","$1,564,300",102,40.04027825,-105.2617039296244
R0008597,Res,1385,,LINDEN,AVE,,BOULDER,Split-Level,Average,1980,"1,426",0,0,0,Attached,253,"7,330",3815971,No,2020-09-04 00:00:00,"$685,000","$918,800",102,40.0413952,-105.27974807141264
R0005282,Res,1590,,LINDEN,AVE,,BOULDER,Split-Level,Good,2000,"2,434",463,463,0,Attached,420,"9,728",3849931,No,2021-01-11 00:00:00,"$1,750,000","$2,261,500",102,40.0409941,-105.27776210601932
R0007102,Res,1650,,LINDEN,AVE,,BOULDER,Ranch,Average,1985,"1,204",0,0,0,Attached,420,"7,170",3880193,No,2021-04-14 00:00:00,"$985,000","$1,230,100",102,40.04093345,-105.27674452848125
R0006782,Res,1670,,LINDEN,AVE,,BOULDER,Split-Level,Average,1985,"1,280",0,0,0,Attached,264,"7,228",3733259,No,2019-08-28 00:00:00,"$789,000","$1,162,000",102,40.040987099999995,-105.27651627939284
R0006782,Res,1670,,LINDEN,AVE,,BOULDER,Split-Level,Average,2005,"1,280",0,0,0,Attached,264,"7,228",3802454,No,2020-07-28 00:00:00,"$1,200,000","$1,647,100",102,40.040987099999995,-105.27651627939284
R0007210,Res,1680,,LINDEN,AVE,,BOULDER,Ranch,Average,1965,"1,204","1,204",0,"1,204",Attached,420,"7,201",3899420,No,2021-07-08 00:00:00,"$920,000","$1,119,400",102,40.04093615,-105.27628811649684
R0004046,Res,1720,,LINDEN,AVE,,BOULDER,Split-Level,Average,2000,"1,637",0,0,0,Attached,264,"6,853",3963523,No,2022-05-20 00:00:00,"$1,325,000","$1,325,000",102,40.04098565,-105.2756126760296
R0000563,Res,2140,,LINDEN,AVE,,BOULDER,Ranch,Good,1971,"1,999",0,0,0,Attached,420,"34,288",3723600,No,2019-07-08 00:00:00,"$2,500,000","$3,689,500",102,40.04059665,-105.2697096774734
R0006427,Res,2500,,LINDEN,AVE,,BOULDER,2-3 Story,Excellent,2010,"3,380",0,0,0,Multiple,"1,552","39,961",3927354,No,2021-10-29 00:00:00,"$4,715,000","$5,373,700",102,40.04065464999999,-105.26400137122602
R0116499,Res,2845,,LINKS,DR,,BOULDER,2-3 Story,Very Good,1993,"3,226","1,438","1,110",328,Multiple,766,"9,987",3946821,No,2022-02-18 00:00:00,"$1,285,000","$1,342,200",102,40.04138775,-105.25643357588032
R0116509,Res,2860,,LINKS,DR,,BOULDER,2-3 Story,Very Good,1997,"2,616","1,254","1,129",125,Attached,762,"7,709",3924596,No,2021-10-27 00:00:00,"$1,365,000","$1,555,700",102,40.04095545,-105.25602214623892
R0001256,Res,2610,,LLOYD,CIR,,BOULDER,Ranch,Average,2005,"1,223",0,0,0,Attached,308,"9,086",3953909,No,2022-03-31 00:00:00,"$1,237,500","$1,264,700",102,40.03842075,-105.26289393030844
R0004919,Res,2611,,LLOYD,CIR,,BOULDER,Ranch,Average,2009,"1,223",0,0,0,Attached,308,"9,016",3773191,No,2020-03-18 00:00:00,"$900,000","$1,286,000",102,40.03883625,-105.26288634612754
R0029623,Res,2898,,LOMA,PL,,UNINCORPORATED,Ranch,Average,1986,"1,814","1,462","1,462",0,Attached,420,"9,902",3804387,No,2020-07-15 00:00:00,"$775,000","$1,063,800",102,40.04170445,-105.25495785296197
R0006672,Res,1785,,LOMBARDY,DR,,BOULDER,Ranch,Good,1985,"2,132",919,646,273,Attached,460,"10,460",3752325,No,2019-12-02 00:00:00,"$1,047,000","$1,529,600",102,40.0420323,-105.274363691946
R0029588,Res,2865,,MADERA,CT,,UNINCORPORATED,Ranch,Average,2005,"1,577",880,780,100,,0,"6,516",3949818,No,2022-03-08 00:00:00,"$1,450,000","$1,481,900",102,40.0427441,-105.25559545
R0029606,Res,2956,,MADERA,CT,,UNINCORPORATED,Ranch,Average,2007,"1,700",880,880,0,Attached,420,"6,972",3947771,No,2022-02-25 00:00:00,"$1,217,000","$1,271,200",102,40.042413100000005,-105.25426018394096
R0118661,Res,3344,,MARTINIQUE,AVE,,BOULDER,2-3 Story,Good,2005,"3,376","1,560","1,301",259,Attached,572,"7,581",3853106,No,2021-01-21 00:00:00,"$1,175,000","$1,516,000",102,40.04900875,-105.25198383592556
R0118622,Res,3725,,MARTINIQUE,AVE,,BOULDER,2-3 Story,Very Good,2000,"2,946","1,360","1,200",160,Attached,500,"7,623",3903815,No,2021-07-23 00:00:00,"$1,620,000","$1,971,100",102,40.0493586,-105.2500144077206
R0502010,Res,1802,,MARY,LN,,BOULDER,2-3 Story,Good,2013,"2,653","1,283",800,483,Attached,400,"4,702",3760226,No,2020-01-10 00:00:00,"$980,000","$1,428,700",102,40.0599619,-105.27494247289236
R0502012,Res,1808,,MARY,LN,,BOULDER,2-3 Story,Good,2009,"2,514","1,271","1,144",127,Attached,422,"4,939",3816268,No,2020-09-09 00:00:00,"$985,000","$1,325,100",102,40.05997025,-105.27474284679886
R0001169,Res,1340,,MEADOW,AVE,,BOULDER,Ranch,Very Good,1995,"3,256",504,0,504,Detached,836,"23,655",3959376,No,2022-04-28 00:00:00,"$6,000,000","$6,000,000",102,40.042545,-105.27912051382316
R0004047,Res,2260,,MEADOW,AVE,,BOULDER,2-3 Story,Excellent,2015,"4,944",760,760,0,Attached,846,"35,503",3813567,No,2020-09-04 00:00:00,"$6,650,000","$8,946,200",102,40.04158285,-105.2674683
R0003131,Res,2395,,MEADOW,AVE,,BOULDER,Ranch,Very Good,2011,"2,696","2,693","2,069",624,Attached,760,"40,240",3747602,No,2019-11-05 00:00:00,"$4,200,000","$6,148,400",102,40.0425225,-105.26568858789062
R0116723,Res,3940,,MONTCLAIR,LN,,BOULDER,2-3 Story,Good,2005,"2,700","1,176",721,455,Attached,712,"8,501",3927322,No,2021-11-08 00:00:00,"$1,500,000","$1,672,700",102,40.0464543,-105.2463136326572
R0116731,Res,3971,,MONTCLAIR,LN,,BOULDER,2-3 Story,Good,2000,"2,627","1,324",993,331,Attached,552,"7,204",3908201,No,2021-08-13 00:00:00,"$1,250,000","$1,488,000",102,40.04692625,-105.24599533058591
R0116728,Res,3980,,MONTCLAIR,LN,,BOULDER,2-3 Story,Good,2009,"2,322","1,120","1,058",62,Attached,568,"7,061",3806877,No,2020-08-13 00:00:00,"$1,148,500","$1,545,300",102,40.04709525,-105.24552973058375
R0029784,Res,3762,,MONTEREY,PL,,UNINCORPORATED,Ranch,Average,1972,"1,146",925,0,925,Attached,400,"6,015",3927676,No,2021-11-08 00:00:00,"$714,500","$787,800",102,40.0429812,-105.25459135275122
R0029889,Res,3825,,MONTEREY,PL,,UNINCORPORATED,Split-Level,Average,1975,"1,544",650,650,0,Attached,475,"6,765",3965400,No,2022-06-01 00:00:00,"$890,000","$890,000",102,40.044483150000005,-105.2548599392412
R0000104,Res,1430,,MOSS ROCK,PL,,BOULDER,Ranch,Good,1995,"1,964",957,957,0,Attached,378,"7,198",3774936,No,2020-03-06 00:00:00,"$1,175,000","$1,679,000",102,40.04173795,-105.2795214
R0004136,Res,1440,,MOSS ROCK,PL,,BOULDER,Ranch,Very Good,2010,"1,659","1,257","1,257",0,Attached,502,"7,583",3909678,No,2021-08-25 00:00:00,"$2,500,000","$2,976,000",102,40.04176485,-105.27926327743847
R0116619,Res,4255,,NASSAU,PL,,BOULDER,2-3 Story,Very Good,2005,"2,527","1,459","1,314",145,Attached,662,"8,831",3932152,No,2021-11-29 00:00:00,"$1,350,000","$1,505,400",102,40.0491102,-105.24695183165768
R0029841,Res,2864,,NEBRINA,PL,,UNINCORPORATED,Ranch,Average,1990,"1,245","1,245","1,120",125,Attached,400,"3,123",3860966,No,2021-02-18 00:00:00,"$825,000","$1,055,500",102,40.043085,-105.25638069127744
R0029572,Res,2884,,NEBRINA,PL,,UNINCORPORATED,Ranch,Average,1980,"1,402","1,178","1,060",118,Attached,420,"3,088",3870033,No,2021-03-19 00:00:00,"$700,000","$885,500",102,40.04306,-105.25609718853369
R0003838,Res,2050,,NEHER,LN,,BOULDER,Ranch,Good,1995,"1,664","1,664","1,664",0,Attached,528,"16,386",3797605,No,2020-07-09 00:00:00,"$1,400,000","$1,912,700",102,40.0423605,-105.2717655
R0118564,Res,4009,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,2004,"3,698","1,883","1,496",387,Attached,756,"9,628",3834420,No,2020-11-04 00:00:00,"$1,615,000","$2,129,400",102,40.04766085,-105.25365002388892
R0118565,Res,4017,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,2003,"3,703","1,955",0,"1,955",Attached,420,"8,071",3814374,No,2020-09-08 00:00:00,"$1,275,000","$1,706,800",102,40.0479087,-105.25358339471605
R0118559,Res,4026,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,1999,"3,382","1,616","1,212",404,Attached,627,"7,855",3774066,No,2020-03-24 00:00:00,"$1,250,000","$1,786,100",102,40.04810145,-105.25293369952522
R0118667,Res,4064,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,2000,"3,136","1,578","1,500",78,Attached,718,"8,991",3808501,No,2020-08-13 00:00:00,"$1,350,000","$1,834,500",102,40.048632049999995,-105.2530805187225
R0118570,Res,4087,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,2006,"3,861","1,790","1,790",0,Attached,612,"7,903",3960728,No,2022-05-06 00:00:00,"$1,900,000","$1,888,000",102,40.04896505,-105.25357456027288
R0145674,Res,4120,,NEVIS,ST,,BOULDER,2-3 Story,Very Good,2006,"3,390","1,691",971,720,Attached,600,"12,925",3800764,No,2020-07-24 00:00:00,"$1,195,000","$1,633,400",102,40.0495449,-105.2530449476006
R0030008,Res,2934,,NOGALES,CT,,UNINCORPORATED,2-3 Story,Average,2012,"2,456",0,0,0,Attached,483,"6,081",3767825,No,2020-02-21 00:00:00,"$944,000","$1,362,500",102,40.043173749999994,-105.25460915417996
R0030008,Res,2934,,NOGALES,CT,,UNINCORPORATED,2-3 Story,Average,1990,"2,096",0,0,0,Attached,483,"6,081",3749524,No,2019-11-12 00:00:00,"$640,000","$936,900",102,40.043173749999994,-105.25460915417996
R0081989,Res,3859,,NORTHBROOK,DR,,BOULDER,2-3 Story,Average,1990,"1,486",654,608,46,Detached,440,"4,440",3787481,No,2020-05-28 00:00:00,"$830,000","$1,156,500",102,40.0448113,-105.26059688661178
R0081994,Res,3885,,NORTHBROOK,DR,,BOULDER,2-3 Story,Average,1994,"1,150",654,654,0,Attached,308,"4,054",3826117,No,2020-10-20 00:00:00,"$770,000","$1,015,800",102,40.045342899999994,-105.26055524525486
R0081995,Res,3889,,NORTHBROOK,DR,,BOULDER,2-3 Story,Average,2000,"1,356",654,654,0,Detached,400,"5,194",3795712,No,2020-06-30 00:00:00,"$870,000","$1,206,300",102,40.045442,-105.260671
R0008307,Res,1313,,NORTHRIDGE,CT,,BOULDER,Bi-Level,Good,1990,"2,064",0,0,0,Detached,380,"5,105",3741988,No,2019-10-11 00:00:00,"$894,000","$1,311,400",102,40.04456595,-105.28081328561072
R0000569,Res,1396,,NORTHRIDGE,CT,,BOULDER,2-3 Story,Good,1985,"1,734",708,638,70,Carport,420,"6,930",3791418,No,2020-06-09 00:00:00,"$830,000","$1,150,800",102,40.04421145,-105.2801020115196
R0076695,Res,1250,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,1992,"2,024",888,888,0,Attached,484,"15,399",3760519,No,2020-01-14 00:00:00,"$970,000","$1,414,200",102,40.04318,-105.281764
R0076695,Res,1250,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,2015,"2,195",870,834,36,Attached,484,"15,399",3805616,No,2020-08-07 00:00:00,"$1,620,000","$2,200,700",102,40.04318,-105.281764
R0004717,Res,1320,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,1980,"1,828","1,044",940,104,Detached,609,"11,861",3782034,No,2020-03-31 00:00:00,"$1,275,000","$1,821,800",102,40.043377500000005,-105.28079608032874
R0004717,Res,1320,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,2005,"1,828","1,044",940,104,Detached,609,"11,861",3864235,No,2021-02-26 00:00:00,"$2,100,000","$2,686,700",102,40.043377500000005,-105.28079608032874
R0033586,Res,1405,,NORWOOD,AVE,,BOULDER,Ranch,Average,1975,430,0,0,0,Detached,375,"14,351",3805298,No,2020-08-05 00:00:00,"$1,250,000","$1,698,600",102,40.0439416,-105.27954612047714
R0092864,Res,1427,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,2010,"3,543","1,750","1,582",168,Attached,441,"13,258",3805599,No,2020-08-05 00:00:00,"$2,500,000","$3,389,100",102,40.043990699999995,-105.27930112460048
R0032964,Res,1441,,NORWOOD,AVE,,BOULDER,Ranch,Average,1980,942,986,986,0,Detached,572,"16,153",3812144,No,2020-08-27 00:00:00,"$925,000","$1,257,000",102,40.04387375,-105.27889905
R0002466,Res,1460,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,2010,"3,408",0,0,0,Attached,452,"10,230",3751964,No,2019-11-19 00:00:00,"$1,795,000","$2,627,700",102,40.04337515,-105.27896486792844
R0003553,Res,1500,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,1990,"2,549","1,008","1,008",0,Attached,470,"8,665",3816726,No,2020-09-15 00:00:00,"$1,550,000","$2,065,000",102,40.0434563,-105.2787244
R0097579,Res,1531,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,1989,"2,154",958,862,96,Attached,420,"6,151",3803024,No,2020-07-30 00:00:00,"$1,115,000","$1,530,400",102,40.04386255,-105.27757265347546
R0097579,Res,1531,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,2012,"2,154",958,879,79,Attached,420,"6,151",3874155,No,2021-04-02 00:00:00,"$2,041,000","$2,553,600",102,40.04386255,-105.27757265347546
R0033341,Res,1545,,NORWOOD,AVE,,BOULDER,Ranch,Average,1989,"1,110",0,0,0,,0,"9,553",3774341,No,2020-03-20 00:00:00,"$790,000","$1,128,800",102,40.04411005,-105.27720610343624
R0078027,Res,1751,,NORWOOD,AVE,,BOULDER,2-3 Story,Average,1957,912,0,0,0,,0,"11,222",3941787,No,2022-01-19 00:00:00,"$1,180,000","$1,259,800",102,40.044089150000005,-105.27471924822515
R0005783,Res,1810,,NORWOOD,AVE,,BOULDER,2-3 Story,Excellent,2018,"4,276","1,218",948,270,Attached,969,"22,425",3877567,No,2021-04-15 00:00:00,"$7,900,000","$9,905,800",102,40.043346,-105.27400316819056
R0105790,Res,1825,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,2000,"2,474","1,202",897,305,Attached,570,"7,228",3902025,No,2021-07-21 00:00:00,"$2,100,000","$2,555,100",102,40.04391565,-105.27385800099329
R0033456,Res,2015,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,2006,"4,242","1,570",0,"1,570",Attached,934,"19,475",3751065,No,2019-11-20 00:00:00,"$1,925,000","$2,818,000",102,40.0440883,-105.2712225959244
R0004861,Res,2060,,NORWOOD,AVE,,BOULDER,2-3 Story,Excellent,2005,"4,086","2,157","2,157",0,Attached,880,"46,369",3769391,No,2020-03-02 00:00:00,"$4,000,000","$5,715,600",102,40.0430999,-105.27097860591428
R0000592,Res,2085,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,1995,"2,260","1,150",330,820,Attached,264,"9,199",3958462,No,2022-04-21 00:00:00,"$2,150,000","$2,150,000",102,40.04401405,-105.27050582403758
R0033251,Res,2135,,NORWOOD,AVE,,BOULDER,Ranch,Average,1961,"1,964",0,0,0,Detached,986,"20,444",3944000,No,2022-01-31 00:00:00,"$1,675,000","$1,788,200",102,40.04402505,-105.26972085521813
R0075541,Res,2195,,NORWOOD,AVE,,BOULDER,Ranch,Good,1995,"1,770",912,821,91,Attached,484,"10,418",3804346,No,2020-07-16 00:00:00,"$1,130,000","$1,551,000",102,40.044416049999995,-105.26940461516268
R0033360,Res,2210,,NORWOOD,AVE,,BOULDER,2-3 Story,Good,2010,"3,915","1,391","1,391",0,Attached,701,"25,160",3877353,No,2021-04-08 00:00:00,"$2,900,000","$3,636,300",102,40.0439763,-105.2684166854626
R0107021,Res,2439,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,2007,"2,477","1,145","1,145",0,Attached,688,"9,891",3916801,No,2021-09-22 00:00:00,"$2,850,000","$3,318,500",102,40.04582345,-105.2651617009248
R0107022,Res,2471,,NORWOOD,AVE,,BOULDER,2-3 Story,Very Good,1989,"2,422","1,308",0,"1,308",Attached,624,"9,480",3892594,No,2021-06-09 00:00:00,"$1,725,000","$2,120,000",102,40.04583555,-105.26489648164365
R0088889,Res,3830,,NORWOOD,CT,,BOULDER,2-3 Story,Very Good,2009,"3,324","1,714","1,543",171,Attached,828,"15,095",3800251,No,2020-07-22 00:00:00,"$2,025,000","$2,779,500",102,40.0444255,-105.26453867295233
R0088892,Res,3890,,NORWOOD,CT,,BOULDER,2-3 Story,Very Good,2000,"4,537","1,050",706,344,Attached,409,"20,363",3897165,No,2021-06-28 00:00:00,"$2,800,000","$3,441,200",102,40.04531655,-105.26445804947012
R0082812,Res,1510,,OAK,AVE,,BOULDER,Ranch,Average,1986,"1,536","1,536",0,"1,536",Detached,540,"8,569",3960602,No,2022-05-03 00:00:00,"$1,300,000","$1,300,000",102,40.04459515,-105.2783544158416
R0082812,Res,1510,,OAK,AVE,,BOULDER,Ranch,Average,1986,"1,536","1,536",0,"1,536",Detached,540,"8,569",3921366,No,2021-10-14 00:00:00,"$1,000,000","$1,139,700",102,40.04459515,-105.2783544158416
R0097585,Res,1585,,OAK,AVE,,BOULDER,2-3 Story,Average,1995,"2,952",894,894,0,,0,"18,709",3964444,No,2022-05-26 00:00:00,"$1,818,000","$1,818,000",102,40.045096650000005,-105.2772424830308
R0508021,Res,1740,,OAK,AVE,,BOULDER,2-3 Story,Excellent,2006,"2,979","1,383",931,452,Attached,520,"9,767",3825853,No,2020-10-16 00:00:00,"$2,000,000","$2,663,600",102,40.04458755,-105.27509565
R0106462,Res,1799,,OAK,AVE,,BOULDER,2-3 Story,Very Good,2000,"2,503","1,232","1,091",141,Attached,576,"20,570",3905561,No,2021-07-13 00:00:00,"$2,175,000","$2,646,300",102,40.04524145,-105.27422951036904
R0032894,Res,1810,,OAK,AVE,,BOULDER,2-3 Story,Good,1985,"1,784",350,0,350,Attached,297,"9,835",3832103,No,2020-11-09 00:00:00,"$985,000","$1,298,700",102,40.04422225,-105.27391121631078
R0508478,Res,1885,,OAK,AVE,,BOULDER,2-3 Story,Very Good,2004,"3,103","1,430","1,330",100,Attached,852,"20,529",3891251,No,2021-06-07 00:00:00,"$2,400,000","$2,949,600",102,40.045280000000005,-105.27343155577876
R0094428,Res,2025,,OAK,AVE,,BOULDER,2-3 Story,Good,1988,"2,432","1,324","1,324",0,Attached,484,"18,614",3811093,No,2020-08-28 00:00:00,"$1,360,000","$1,848,100",102,40.045169099999995,-105.27044948801624
R0094648,Res,2030,,OAK,AVE,,BOULDER,Ranch,Average,1995,912,912,821,91,Attached,420,"6,441",3965424,No,2022-05-31 00:00:00,"$1,050,000","$1,050,000",102,40.04436715,-105.27038564275364
R0507820,Res,2050,,OAK,AVE,,BOULDER,2-3 Story,Very Good,2013,"3,205","1,621","1,163",458,Attached,663,"10,101",3928499,No,2021-11-15 00:00:00,"$2,450,000","$2,732,000",102,40.044395300000005,-105.2700868187558
R0006008,Res,1365,,OAK,CT,,BOULDER,Ranch,Good,1970,960,960,0,960,Carport,356,"7,370",3791984,No,2020-06-17 00:00:00,"$760,000","$1,053,700",102,40.04536705,-105.2801314579499
R0033316,Res,1258,,OAKLEAF,CIR,,BOULDER,2-3 Story,Good,1998,"2,680","1,132",849,283,Attached,416,"11,503",3890688,No,2021-06-04 00:00:00,"$1,550,000","$1,905,000",102,40.04565445,-105.28176107658128
R0114262,Res,1311,,OAKLEAF,CIR,,BOULDER,2-3 Story,Good,2015,"1,880",792,713,79,Attached,472,"6,617",3724412,No,2019-07-15 00:00:00,"$1,350,000","$1,992,300",102,40.045913,-105.28076239288364
R0114262,Res,1311,,OAKLEAF,CIR,,BOULDER,2-3 Story,Good,2015,"1,880",792,713,79,Attached,472,"6,617",3918099,No,2021-09-30 00:00:00,"$1,725,000","$2,009,300",102,40.045913,-105.28076239288364
R0114261,Res,1421,,OAKLEAF,CIR,,BOULDER,2-3 Story,Good,1993,"1,868",957,957,0,Attached,420,"6,992",3728072,No,2019-07-31 00:00:00,"$1,191,000","$1,757,700",102,40.04590365,-105.28044570045692
R0114259,Res,1450,,OAKLEAF,CIR,,BOULDER,2-3 Story,Good,2003,"2,062","1,114",718,396,Attached,400,"8,126",3824429,No,2020-09-01 00:00:00,"$1,260,000","$1,686,300",102,40.046503,-105.28014745248166
R0116610,Res,4090,,OLD WESTBURY,CT,,BOULDER,2-3 Story,Good,2009,"2,297","1,276","1,276",0,Attached,732,"8,143",3893468,No,2021-06-16 00:00:00,"$1,400,000","$1,720,600",102,40.0490131,-105.24460908175018
R0116610,Res,4090,,OLD WESTBURY,CT,,BOULDER,2-3 Story,Good,1997,"2,297","1,276","1,276",0,Attached,732,"8,143",3856253,No,2020-07-31 00:00:00,"$875,000","$1,201,000",102,40.0490131,-105.24460908175018
R0509594,Res,1621,,ORCHARD,AVE,,BOULDER,Ranch,Average,1957,961,0,0,0,Attached,768,"18,709",3938424,No,2021-12-30 00:00:00,"$1,230,000","$1,342,100",102,40.046293250000005,-105.27665040660293
R0033462,Res,1650,,ORCHARD,AVE,,BOULDER,2-3 Story,Good,1999,"2,635",429,429,0,Attached,"1,060","18,994",3745253,No,2019-10-24 00:00:00,"$1,740,000","$2,552,400",102,40.0458306,-105.27643526571126
R0032948,Res,1665,,ORCHARD,AVE,,BOULDER,Ranch,Average,1980,932,0,0,0,Multiple,535,"18,713",3911961,No,2021-08-27 00:00:00,"$1,297,000","$1,543,900",102,40.04632085,-105.27630662496966
